股票代码,标题,作者ID,最后更新
600900,我一直不明白XD是啥意思，现在才知道，每次分红的时候提示我们今天起开始XD(下跌,未知,02-12 02:36
600900,怎么改名字了,未知,02-12 02:35
600900,各位我还没买，你们都在这几分钱玩一天吗。安心等牛市结束吗,未知,02-12 01:57
600900,什么玩意儿,未知,02-12 02:32
600900,价值投资,未知,02-12 02:29
600900,春节后，长江电力二次探底，大约25.5左右开始建仓，一层一层的加，这次要存着气，,未知,02-12 02:27
600900,什么东西,未知,02-12 02:27
600900,分红就这么被砸没了，真鸡肋,未知,02-12 02:26
600900,我第一次买，原来分红是这样分的呀？昨天分红给了2毛，今天直接跌4毛。厉害了我的哥,未知,02-12 02:26
600900,分红后大减持,未知,02-12 02:24
600900,分的全都交出去了正正好,未知,02-12 02:24
600900,破26再加了,未知,02-12 02:24
600900,让你们价值投资，跌死你们！,未知,02-12 02:17
600900,亏死。,未知,02-12 02:21
600900,破26建个仓！,未知,02-12 02:09
600900,真是服了你了大傻春,未知,02-12 02:16
600900,电价下调利空,未知,02-12 02:14
600900,分红意味完蛋。,未知,02-12 02:14
600900,卖出不成买进了100股。,未知,02-12 02:13
600900,把利息还贴进去了,未知,02-12 02:11
600900,长江电力股价预测2026年26元，2027年27元，2030年30元2050年5,未知,02-12 01:52
600900,即买即套，好像又犯了同样超底的错误,未知,02-12 01:41
600900,当天发分红当天就收回，这就是高股息，,未知,02-12 01:34
600900,没买国际复材，没买连城数控，买了你这虌孙！,未知,02-12 01:35
600900,长电，昨天分红0.21元，今天除权价26.27元以下，考虑0.04元红利税，在2,未知,02-12 12:54
600900,真拉,未知,02-12 01:28
600900,啥时候下25块呀，准备买点，然后一直拿着。,未知,02-12 11:32
600900,提高股息率优选降市值股价就怕流氓有文化,未知,02-12 01:12
600900,在平衡市或下跌市中，分红往往是利空；只有在强牛市中，才是利好。,未知,02-12 01:03
600900,回本就卖，这垃圾不能长期持有，裤衩子都赔光,未知,02-12 01:03
600900,我倒是觉得现在买点应该是相对比较好的时机。仅供参考。,未知,02-12 01:02
600900,天天跌，分红都没用,未知,02-12 12:50
600900,从29跌到26，马上就到25了。这怎么回事啊？还行不行啊？,未知,02-12 12:22
600900,妥妥的一个烂股票，千万不要买,未知,02-12 11:31
600900,长江电力现在的投资低是50元，2%股息率。远远超过银行利息。市场严重低估，加上电,未知,02-12 07:09
600900,今天还不如卖出，去买国债逆回购，拿11天利息！,未知,02-12 11:43
600900,真诚求教，就分那么一点点红，为什么被说成价值股,未知,02-11 11:23
600900,最近，对长电是否割肉，做飞，清仓把握不定，四维骗子出来就一锤定音，避免交红利税，,未知,02-12 12:19
600900,分红，毕跌，真要命,未知,02-12 12:00
600900,走了，雅下投产前再来,未知,02-12 12:05
600900,全仓了，堵能填权的，结果大失所望,未知,02-12 11:46
600900,2.8万大哥，你是怎么想的？,未知,02-12 11:54
600900,感觉今天能红,未知,02-12 11:33
600900,分红到账，又贴了点，买入！,未知,02-12 09:36
600900,如果有闲钱能接收20年左右回本和盈利的，而且不经常碰股票这些东西的人可以搞一下。,未知,02-12 11:45
600900,长电是什么板块呢？说是电力板块吧，电力涨它下跌。属于能源板块吧，能源涨，它还是跌,未知,02-12 11:40
600900,每股分2毛1你今天就精确跌2毛一牛逼还得是你,未知,02-12 11:19
600900,请问各位老师，分红和股息是一回事吗？,未知,02-12 11:26
600900,分红2角，降价5角，价值投资，前年28点多建仓，亏了十几个点，,未知,02-12 11:14
600900,为什么分红要除权？不能满一年的股东不除吗？这样才能长线投资啊，难道鸡生了鸡蛋就少,未知,02-12 11:20
600900,阴跌不止问题出在公司大额出资搞公益，这样的公益性出资应该有三峡集团出资才对，公司,未知,02-12 11:35
600900,分红成了一法,未知,02-12 11:34
600900,永远别参与长江电力系的任何股票，它所有公司高管都无德,未知,02-12 10:54
600900,分点红把股价压得低低的！总额差的更多！,未知,02-12 11:31
600900,我倒是觉得现在买是个相对比较好的时机。仅供参考,未知,02-12 11:29
600900,10号建仓昨晚也给了分红，股价掉了，分红从股价扣除这叫除息？股价何时会涨,未知,02-12 09:00
600900,看下招商银行，贵州茅台，这些老登股的走势一毛一样，狗队的操纵市场迹象太明显了，一,未知,02-12 11:16
600900,假分红,未知,02-12 11:23
600900,发了多少收回去多少,未知,02-12 11:07
600900,真能啊，什么玩意儿,未知,02-12 11:20
600900,这么废啊，还龙头，快把龙头那个去掉，误人子弟。,未知,02-12 11:19
600900,真是会做坑，发的还没跌的多,未知,02-12 11:13
600900,分红够吗，这就是A,未知,02-12 11:18
600900,笑了,未知,02-12 11:18
600900,别不相信趋势，你买热门股早翻倍了,未知,02-12 11:18
600900,哪里看分红,未知,02-12 11:17
600900,啥时候跌不行，偏偏板块上涨你跌！真是草里有泥777马,未知,02-12 11:17
600900,越跌越买，加油跌！,未知,02-12 11:17
600900,分的那一点点钱，跟跌的比简直是小巫见大巫,未知,02-12 11:16
600900,好了，分红的钱就没了,未知,02-12 11:16
600900,跌太狠了,未知,02-12 11:15
600900,把分红的钱留下，,未知,02-12 11:14
600900,跟死掉了差不多！,未知,02-12 11:14
600900,加加加,未知,02-12 10:53
600900,分红2毛你今天给我跌2毛?!,未知,02-12 11:13
600900,回本不跑谁就是傻瓜,未知,02-12 11:13
600900,庄家这是吃干抹净，,未知,02-12 11:13
600900,真是。发多少收多少。那就没意思了,未知,02-12 11:09
600900,所有蓝筹股走势都是一样,未知,02-11 03:07
600900,砸2个点，不然散户不会跑，跟着鹿公进来的太多了,未知,02-12 11:11
600900,这么狠的吗,未知,02-12 11:11
600900,完了，老登又不行了,未知,02-12 11:10
600900,请问哪位老师，分红和股息是一回事吗？,未知,02-12 11:09
600900,他在也不是以前的长江了！未来几年估计就是这样震荡收割了,未知,02-12 11:07
600900,分红骗局。,未知,02-12 11:07
600900,当天除权，相对弱势,未知,02-12 11:04
600900,这几天总有人在网上发这票我就知道要跌了，危险,未知,02-12 11:03
600900,给你一只鸡，要回去一只羊，无语！,未知,02-12 11:00
600900,分完红市盈怎么还这么高,未知,02-12 10:58
600900,分红白分，还贴进不少,未知,02-12 10:55
600900,分完了吗,未知,02-12 10:57
600900,我落暮海,未知,02-12 10:57
600900,我想要分红，它要我本金。岂有此理,未知,02-12 10:33
600900,红利的一半没了。,未知,02-12 10:53
600900,昨天给我红利，今天又要回去了,未知,02-12 10:46
600900,这个股回本就得跑,未知,02-12 10:51
600900,跌破防,未知,02-12 10:48
600900,长江电力是个什么鬼,未知,02-12 10:43
600900,真垃圾,未知,02-12 10:41
600900,本人接受四维骗子指示，已经开展免交红利税，不过盈利只要过0.06元，就可不怕红利,未知,02-12 10:41
600900,真坚挺啊,未知,02-12 10:39
600900,跌的时候要敢于加仓,未知,02-12 10:37
600900,跌股价，分红垃圾,未知,02-12 10:36
600900,垃圾，天天跌,未知,02-12 10:32
600900,长江电力:长江电力关于重大资产重组之部分限售股份上市流通的公告,未知,01-28 05:36
600900,建议从电力板块剔除,未知,02-12 10:32
600900,这点分红打发叫花子呢这老登越来越差劲了,未知,02-12 10:31
600900,就不能让大家舒服一次,未知,02-12 09:54
600900,天天跌,未知,02-12 09:34
600900,这踏马的也叫分红,未知,02-12 10:22
600900,长江电力:长江电力2025年中期权益分派实施公告,未知,02-04 04:37
600900,分红是直接到账吗？连个消息都不发吗？,未知,02-12 09:54
600900,这是纯机构票-,未知,02-12 10:21
600900,这是汪汪队在出货吗？板块大涨，他绿的,未知,02-12 10:21
600900,假如你是1块钱成本的原始股东？每股每年分给你1块钱？你还会觉得分红分的是自已的钱,未知,02-12 10:21
600900,越分红越亏,未知,02-12 10:16
600900,昨天发的电力文件算利好不？,未知,02-12 10:15
600900,不分红赚钱的，一分红现在亏钱了，啥逻辑？,未知,02-12 10:14
600900,分红？拿你的钱在分给你。还得交税,未知,02-12 10:05
600900,等下一任董事长了,未知,02-12 10:13
600900,股价降了再给分红。这假分红,未知,02-12 09:16
600900,为什么天天跌,未知,02-12 09:59
600900,看着看着回来一点了，无事分啥红啊，啥德行,未知,02-12 10:11
600900,我的分红被收回去了，你们呢,未知,02-12 10:09
600900,分红在哪里看啊，怎么没了,未知,02-12 09:38
600900,股票市值怎么越来越少,未知,02-12 09:50
600900,长电是真坏良心,未知,02-12 09:57
600900,分红在哪里查,未知,02-12 09:54
600900,要分红了,未知,02-12 09:36
600900,分红在哪看,未知,02-12 09:53
600900,真是个垃圾股，大盘上涨，它下跌！,未知,02-12 09:59
600900,快到28年前让我回本了好么我的要求不过分呀,未知,02-12 09:57
600900,电价市场化？那我谷期只蓄水，峰期再赚钱？,未知,02-12 09:24
600900,感觉他自己在那玩呢。,未知,02-12 09:50
600900,扣税也要卖，这玩意没救了,未知,02-12 09:50
600900,为什么钱没增加，只是成本价降低了…,未知,02-12 09:41
600900,分个帝霸毛啊,未知,02-12 09:45
600900,这次分红后也没给好脸色，大家高抛低吸，千万别追高,未知,02-12 09:43
600900,上次分红后就从30一路往下，这次大家都不抢了,未知,02-12 09:42
600900,分的个毛线红？跌成狗了！,未知,02-12 09:38
600900,也是个，分2毛跌3毛，昨天还先跌1毛，好算盘,未知,02-12 09:42
600900,能不能一次跌个够，我买太少了。跌到15块可以不？,未知,02-12 09:39
600900,今天能买吗,未知,02-12 09:37
600900,发红包了,未知,02-12 09:21
600900,分啥红，把你的股票价值一部分强行拿出来变现，还要抽走20%。我要这样的分红干啥？,未知,02-12 09:09
600900,个Lj,未知,02-12 09:32
600900,长江电力，电力股中的垃圾黄金,未知,02-12 09:27
600900,发点过年物资？,未知,02-12 09:27
600900,改名字了吗,未知,02-12 08:51
600900,先跌为敬,未知,02-12 09:25
600900,请三峡水利控股股东长江电力具体说说做了什么事提升了三峡水利的长期竞争力和内在价值,未知,02-12 09:20
600900,水电股是利好！国办印发《关于完善全国统一电力市场体系的实施意见》,未知,02-12 09:12
600900,今天，在长电从事割肉，做飞，清仓长电，是春节长假前能提款的r最后一天交易日，请操,未知,02-12 08:39
600900,名字改成下跌了，大家快挂跌停跑,未知,02-12 08:24
600900,重磅：人弃我取！今天继续增持黔源电力和长江电力！水电股现在除了买进！还是买进！！,未知,01-30 08:51
600900,只想要分红，为何不敢从长电转投兴业银行，从分红看，持兴业银行一股相当持长电分红的,未知,02-12 08:08
600900,有没有分红，怎么看,未知,02-12 08:02
600900,投资者擦亮眼睛。真正利好的是水电，别的都不是，,未知,02-12 07:59
600900,长江电力要是电力市场化，200元，,未知,02-12 12:44
600900,长江电力：融资净买入3329.18万元，融资余额133.99亿元,未知,02-12 07:33
600900,中国所有的电力公司。除了几家水电公司，其他所有电力公司没有投资意义，看看他们的经,未知,02-12 12:32
600900,长江电力：公司将继续发挥专业优势，加强投资与成本管控,未知,02-11 06:13
600900,完蛋了，我今天买了一万股就被套，放我出去！,未知,02-11 05:42
600900,亏五个点分红40块,未知,02-11 08:46
600900,年报分红是不是每股不低于0.73元？,未知,02-11 08:13
600900,分红到，明天可以买500股,未知,02-11 10:51
600900,明天可以在买100股,未知,02-11 10:41
